N09-1009,15,1
N13-1090,9,0
P09-1011,17,1
W07-1401,7,0
A92-1006,2,0
P95-1050,8,0
W06-2915,10,0
W06-1642,15,0
D08-1082,15,0
C96-1058,18,0
W07-1604,9,0
C02-1145,17,0
P03-1004,8,0
J08-2005,14,0
P06-1095,2,0
A00-2009,2,0
W02-0902,14,0
C88-2121,10,0
P02-1014,1,0
P00-1041,12,0
P05-1057,0,0
P02-1034,11,0
W95-0107,19,0
D07-1061,17,0
C96-1005,12,0
P99-1065,0,1
P02-1051,14,0
P08-1115,19,1
W04-3239,14,0
P00-1041,4,0
N06-1006,10,0
J97-1002,2,0
P07-1003,7,0
W07-2018,14,0
C02-1011,13,0
N04-1041,0,0
A88-1019,18,0
J03-1003,11,0
C02-1150,0,0
W95-0107,6,0
P97-1063,5,0
W06-1607,12,0
P06-2005,15,0
P96-1041,4,0
P03-1012,12,0
P97-1017,3,0
W02-1039,16,1
N09-1012,15,0
W02-0908,0,1
P03-1019,6,1
P06-1066,15,0
D07-1074,8,1
P09-1116,8,0
P99-1041,4,0
P05-1052,1,0
P07-1106,15,0
E89-1037,7,0
W99-0629,4,0
P11-2031,7,0
D07-1043,17,0
P09-1113,1,0
J94-3001,17,0
N12-1052,18,0
C00-1044,1,0
P02-1001,5,0
P05-1033,1,0
D10-1001,5,1
W09-1304,17,0
P99-1032,14,0
P08-1086,5,0
P09-1088,15,0
N01-1016,3,0
N09-2004,2,0
W10-0204,11,0
D07-1074,16,1
P08-1030,9,0
P02-1050,17,0
W11-2107,8,0
J97-3003,12,0
P93-1024,17,0
P08-1114,3,0
W08-0509,9,0
C08-1114,12,0
E06-1051,10,0
C04-1111,2,0
P95-1050,15,0
N06-1033,3,0
W08-1301,3,0
P04-1061,15,0
N13-1090,4,0
N04-1043,0,0
W07-2009,6,0
N01-1023,9,0
J98-3005,2,0
P83-1007,2,0
P11-1016,6,0
W02-1001,12,0
C02-1145,3,0
W09-1304,9,0
P93-1032,1,1
W04-3252,17,0
P99-1014,11,0
N09-1003,12,1
P11-1055,9,1
P07-1034,15,0
P03-1019,0,0
P06-1032,4,0
D10-1001,17,0
W02-2024,9,0
C02-1145,13,0
W02-2026,0,0
M95-1012,0,0
C92-1038,6,1
W06-3119,13,0
D08-1020,3,0
P93-1022,2,0
J93-3003,11,0
D08-1036,9,0
W03-0404,8,0
D07-1111,12,0
P02-1047,2,0
E06-1038,18,0
E06-1015,2,0
P88-1015,6,0
W04-3219,10,0
P05-1033,6,0
H94-1048,11,0
N04-1030,6,0
N04-4015,13,0
P97-1003,15,0
W07-2016,8,0
E06-1002,8,0
P05-1012,18,0
W06-1203,10,0
P94-1013,0,0
J05-4003,7,0
W04-3212,4,0
N06-1011,13,1
P97-1005,10,1
P98-2127,13,0
C04-1024,12,0
N06-1014,16,0
J88-2006,0,0
W03-0428,6,1
P06-1055,0,0
P03-1022,9,0
W03-0430,11,0
P00-1065,15,0
P08-1086,6,0
N04-1019,9,1
E03-1071,6,0
N09-1028,11,0
W02-1021,7,0
C04-1197,6,0
W04-3206,17,0
P07-1125,6,0
W05-0904,9,0
C94-1042,17,0
P03-1023,17,0
P02-1053,10,0
J93-3003,3,1
H93-1061,13,1
D07-1109,13,0
P97-1063,8,0
W03-1728,2,0
P02-1018,1,0
P03-1071,10,0
C88-2128,0,0
J02-3001,4,1
P06-1097,9,0
P06-1009,5,0
P05-1034,1,0
N03-1016,1,0
J98-4004,1,0
P93-1001,14,1
W04-3230,17,0
C96-2183,8,0
N01-1021,12,0
P85-1018,19,0
J93-2002,16,0
P98-2204,11,0
P07-1096,8,1
W03-0425,12,0
J98-4004,18,0
H91-1026,8,0
D09-1120,8,0
P04-1056,3,0
D09-1159,0,0
C04-1081,5,0
J03-3002,6,0
P08-1109,4,0
A97-1004,15,0
P03-1001,14,0
J97-4005,4,0
D08-1031,11,0
W09-1105,2,0
P02-1042,1,0
P95-1050,2,0
P10-4002,0,0
P06-1123,0,0
J01-2001,15,0
P06-2101,9,0
I05-3027,11,0
P02-1031,15,0
J05-4003,2,0
P99-1068,12,0
N13-1039,3,0
P96-1024,15,1
W06-1203,13,0
J93-2002,17,0
P00-1065,11,0
W95-0107,10,0
P97-1013,5,0
P05-1033,10,0
H05-1011,9,0
W11-1801,19,0
A00-1043,2,0
W07-2016,1,0
W03-0425,0,1
D07-1003,9,0
J88-1003,5,0
W04-0308,6,1
D08-1059,1,0
W05-1513,1,0
H05-1010,16,0
D07-1003,10,0
J92-1001,11,0
P06-1038,7,0
D08-1016,11,0
P10-4002,9,0
P98-2182,2,0
D08-1021,11,0
P11-1020,9,0
W07-1604,6,0
N04-1001,14,0
P96-1041,2,0
J86-3001,19,0
P02-1047,18,0
J91-1003,4,0
E03-1071,13,0
P00-1058,16,0
J98-1006,3,0
P93-1016,4,1
W08-1301,2,0
A94-1009,15,0
W02-1039,9,0
P02-1034,0,0
P04-1075,2,0
P83-1021,4,0
J04-4002,0,0
P00-1041,9,0
W07-0717,15,0
P97-1063,12,0
P06-1097,15,0
P07-1059,7,1
D07-1043,11,0
P01-1067,17,0
J97-4005,3,0
P95-1037,18,0
P07-2045,15,0
P02-1047,13,0
D10-1119,4,0
A00-2004,15,0
W02-1018,6,0
P98-1029,0,0
W97-0703,11,0
P05-1077,14,0
P07-1096,2,0
W01-0511,0,0
P03-1004,11,1
P06-1101,19,0
P95-1007,16,1
P83-1021,3,1
J94-2001,14,0
P06-1085,9,0
P06-1011,11,0
J03-3005,5,0
H93-1051,2,0
J96-2004,4,0
P03-1021,15,0
W03-1728,4,0
P03-1003,11,1
N03-1021,9,0
P08-1024,10,0
J95-2002,1,0
D08-1031,12,0
J94-4001,12,0
W04-3236,4,0
N03-1017,11,0
P06-2014,9,0
P05-1073,0,0
W97-0313,5,0
P13-1045,13,0
P06-1091,4,0
W04-2406,18,1
C04-1081,7,0
N01-1006,5,0
P87-1033,0,0
P08-1085,6,0
J03-1002,10,0
W02-2018,15,0
D08-1021,14,0
N06-1011,11,0
P99-1071,5,1
J96-2004,6,0
P08-1066,15,1
P02-1053,3,0
W04-3205,11,0
D07-1091,17,0
C96-1079,1,0
P97-1017,2,1
W05-0625,2,0
P93-1020,1,0
P93-1008,3,0
J94-4004,1,0
H93-1052,6,0
W02-0902,1,0
E06-1042,18,0
W98-1115,19,0
W11-1902,8,0
J97-1002,5,1
N06-1011,18,0
J90-1003,12,1
P93-1008,10,0
N04-1042,3,0
A00-2026,3,1
P08-1064,3,0
D08-1068,7,0
P07-1028,16,0
E99-1023,3,0
P05-1074,18,0
W04-1013,3,0
P06-1095,8,0
N01-1024,11,1
P06-1123,14,0
J98-4003,13,1
W07-2014,3,0
W95-0107,9,0
N06-1020,5,1
C04-1180,8,0
A92-1018,16,0
N06-1025,8,0
H94-1048,16,0
J03-3002,12,1
J95-2002,18,1
D08-1035,13,0
P09-1077,3,1
N10-1013,16,0
P07-1121,17,0
P99-1067,16,0
P93-1024,12,0
P06-1121,14,0
P02-1051,1,0
D12-1050,1,0
P09-1113,2,0
P08-1090,1,0
D08-1076,3,0
P93-1016,8,0
W02-1011,5,0
W04-2407,3,0
W03-0405,18,1
P03-1003,2,1
P10-1110,15,0
C08-1018,1,0
N04-1041,9,0
I08-1059,7,0
C08-1114,11,0
W02-1028,19,0
P09-1011,15,0
P99-1032,6,0
W03-1812,17,0
P03-1058,5,0
P96-1006,5,0
D07-1076,13,0
J07-3004,9,0
J03-1005,10,0
P03-1023,16,0
A92-1006,1,0
W06-2933,10,0
H05-1021,7,0
A00-2009,7,0
N01-1006,8,0
W96-0214,12,0
N09-2004,19,0
A00-2034,2,0
E03-1071,7,0
P90-1034,7,0
D10-1044,9,1
W01-0501,1,1
D07-1091,14,0
W04-2319,10,0
W06-1607,17,0
P08-1088,12,0
P93-1002,9,0
C96-1005,16,1
P07-1107,4,0
N04-1019,5,0
J91-4003,17,0
P07-1121,11,0
J93-2003,17,0
J03-1003,7,0
W09-0432,2,0
I05-3027,0,1
C90-3030,2,0
P98-2182,10,1
J02-1003,4,0
P07-1092,1,0
P07-1096,14,0
D08-1036,18,0
P08-1102,17,0
P92-1008,7,0
H05-1004,5,0
J93-1005,10,0
W97-0802,3,0
P02-1046,11,0
P00-1037,17,0
W03-0301,13,0
M95-1005,3,0
W04-3247,2,0
P03-2026,6,0
C02-1145,12,1
E06-1031,0,0
W03-1728,15,0
J00-2004,9,1
J95-2002,17,0
N06-1041,12,0
W06-2932,11,1
P07-1036,8,0
P07-1028,15,1
P95-1026,0,0
P03-2026,3,0
J91-1003,14,0
D08-1022,19,0
P07-1031,1,1
H05-1021,4,0
P01-1008,18,0
I05-2038,0,0
W07-1401,12,0
P08-1036,6,0
E06-1031,3,0
P01-1019,5,0
D09-1005,9,0
P05-1017,0,0
W02-1006,18,0
N04-1035,17,0
W00-1303,7,0
D09-1098,19,0
P99-1069,13,0
P91-1023,4,0
W04-1221,11,0
D08-1016,1,0
J93-1002,1,0
W10-0701,3,0
J98-4004,19,0
P06-1101,0,0
C94-1079,8,0
W06-1615,3,0
A00-2004,1,0
N01-1020,13,0
N10-1013,18,0
N01-1020,14,0
P98-2182,19,0
N03-1033,15,0
P01-1064,13,0
P06-1091,8,0
W10-2903,6,0
P08-1066,6,0
W07-0718,12,0
P00-1010,17,0
C90-3030,0,0
D09-1098,2,0
P01-1017,16,0
P04-1085,2,0
W04-3111,17,0
J93-1007,9,0
W02-2018,1,0
N06-1014,4,0
J00-1004,17,0
J98-1006,4,1
P07-2045,9,1
C02-2025,3,1
P05-1018,9,0
N03-1016,17,0
P03-1044,18,0
E06-1032,5,0
P05-1017,1,0
P04-1077,18,0
W03-0425,7,0
W03-0405,15,0
P07-1003,4,0
P05-1001,14,0
P95-1037,16,1
W02-1021,1,0
P04-1035,5,0
J04-1002,8,0
P85-1008,4,0
D07-1076,6,1
P05-1072,19,0
P08-1064,9,0
P09-1011,13,0
J97-1005,2,0
P02-1062,10,0
S10-1010,4,0
P96-1025,19,0
E06-1042,19,0
J97-1005,9,0
W04-0803,10,0
W03-1730,7,0
C02-2025,10,1
D08-1082,16,0
J01-3003,10,0
W03-0301,10,0
P08-1102,16,0
W06-2501,3,0
P93-1032,4,0
D10-1048,3,0
C04-1059,2,0
C92-2082,8,1
W03-0407,1,0
P96-1025,7,0
C00-2163,13,0
D09-1030,8,0
J01-2001,1,0
P07-1036,12,0
N04-1042,8,0
J94-4004,7,1
P99-1059,15,0
N04-4015,0,0
J00-2004,15,0
D07-1111,4,0
W01-0501,8,0
C96-1058,7,0
P07-1073,14,0
P07-1056,6,0
W07-0718,3,0
P85-1008,8,0
P96-1021,0,0
W06-1670,4,0
P08-1076,9,0
J04-4002,15,0
J90-1004,8,0
W09-1304,12,0
P09-1040,8,0
W09-1119,15,0
P03-1056,15,0
W06-1616,4,0
C00-1072,14,0
W07-2006,9,0
P04-1061,9,0
W01-0514,13,0
P99-1068,1,0
N06-1056,2,1
D08-1021,7,1
W02-1039,2,0
W06-2932,5,0
N04-1021,13,0
D08-1035,1,0
N04-1015,6,0
W06-2932,14,0
J90-2002,2,0
P97-1063,14,0
P98-1012,4,0
P08-1090,14,0
A00-2024,10,0
W06-1606,19,0
A92-1021,1,0
W01-0521,12,0
P01-1017,0,0
J02-3001,12,0
P06-1104,9,0
P97-1009,15,0
N01-1023,2,0
W02-0902,10,0
I05-2038,10,0
W01-0501,13,0
P00-1010,13,0
P98-2173,1,0
W06-1642,11,0
N04-1021,4,0
E06-1032,15,0
P03-1004,7,1
J94-3001,14,0
P03-2041,10,0
P03-1011,14,0
N03-1024,5,0
W04-3247,5,0
D08-1089,19,0
W96-0214,6,0
E06-1051,11,0
N01-1025,15,0
C90-2067,2,0
P02-1043,13,0
E03-1005,12,0
E06-1005,18,0
D11-1142,12,0
P03-1023,2,0
H05-1066,2,0
A97-1039,14,0
H05-1012,9,0
N07-1071,19,0
J08-1001,2,0
P93-1001,6,0
W03-0405,0,0
W11-2107,11,0
D08-1016,3,0
C94-2195,13,0
D07-1076,4,0
D09-1127,3,0
J97-1003,4,0
W07-0702,4,0
P08-1064,14,0
D07-1043,3,0
J99-3001,2,0
W03-0424,1,0
P10-4002,5,0
P00-1058,18,0
P90-1034,12,0
P93-1003,2,0
W98-1411,8,0
P04-1015,18,0
P09-1027,14,1
W00-0403,12,0
W04-3247,11,0
J99-4005,13,1
W09-0401,14,0
P09-1068,9,0
P05-1012,14,0
J01-4004,5,0
P00-1058,4,1
P06-1055,7,0
P10-2041,4,0
W00-0403,2,0
D07-1104,13,0
C92-2082,10,0
N04-1014,14,0
P09-1077,4,0
D08-1092,7,0
N07-1071,5,0
N09-1041,16,0
W09-0441,15,0
P93-1003,17,0
E06-1015,14,0
W97-0301,18,0
N09-1003,7,0
W09-0424,7,0
H05-1059,2,0
P05-1034,19,0
A00-2034,14,0
D11-1006,1,0
P00-1041,8,0
W06-1639,9,0
J00-1004,2,0
P11-1019,10,1
P07-1065,1,1
N06-1058,8,0
D07-1061,12,1
P04-1043,18,0
W06-2933,3,1
P04-1035,8,0
E03-1071,5,0
W07-1604,12,0
W02-0817,7,1
D08-1011,17,0
D07-1071,17,0
P97-1017,13,1
W93-0301,0,0
A94-1006,0,1
W03-1719,7,1
P06-1123,15,0
N03-1003,19,0
P06-1032,11,0
P10-1040,17,0
C86-1016,3,0
W10-3001,18,0
P98-1034,6,0
P08-1114,19,1
W03-1728,0,0
J96-1002,19,0
P05-1010,13,0
P07-1031,13,1
P02-1053,8,0
H05-1044,7,0
P11-1038,16,0
E06-1005,5,0
P06-1123,11,0
P06-1104,0,0
J94-4003,8,0
P00-1027,11,0
P03-2041,12,0
D08-1068,5,0
N07-1071,18,0
P09-1027,11,0
N12-1052,2,0
P99-1042,0,1
P01-1017,7,0
P05-1071,13,0
W11-1801,4,0
W04-0308,12,0
D07-1043,16,0
N01-1021,16,0
P98-1035,2,1
P96-1024,17,0
N01-1006,0,0
P89-1009,11,0
P02-1014,6,0
P10-1044,5,0
I05-3017,11,0
N07-1018,13,0
W00-0712,18,0
N04-1015,18,0
D09-1030,9,0
J95-2002,19,0
H91-1026,15,0
D07-1103,10,0
D07-1097,12,0
C96-2183,2,0
W04-3252,1,0
N04-1014,13,0
H05-1079,3,0
P02-1014,19,1
W02-1021,16,0
C04-1010,15,0
J04-4004,14,0
P03-1051,1,0
N04-1035,3,1
W06-3105,4,0
I05-3027,18,0
W04-3219,12,0
N06-1014,10,0
J96-1002,15,0
C90-2067,3,0
C86-1045,1,0
N03-1024,12,0
N06-2013,18,0
J99-1003,10,1
W96-0213,11,0
J03-1005,4,0
W04-3239,5,0
W98-1115,18,1
W99-0501,11,0
C00-2136,8,0
J02-1003,10,0
P09-1019,5,0
J04-3002,8,0
W09-0432,8,0
I05-2038,2,0
C02-1114,19,0
W97-0109,8,1
N06-1039,12,0
D11-1014,7,0
J93-1005,7,0
W00-0730,0,0
P02-1040,1,0
P05-1065,11,0
P04-1075,1,0
J00-2004,17,0
D08-1082,10,0
W03-1719,11,0
N06-2015,12,1
P04-1005,6,0
W04-3111,3,0
W06-3808,3,0
P98-1010,0,0
C88-2128,5,0
W07-2014,19,0
H01-1035,1,0
E06-1002,7,1
W04-3111,16,0
P04-1014,18,0
C04-1073,4,0
J96-1001,9,0
W06-2922,13,0
J97-3003,15,0
H05-1010,13,0
W03-1011,2,0
P05-1047,8,1
P98-1013,19,0
P97-1023,6,0
W11-1901,9,0
W04-3219,4,1
P97-1041,0,0
E99-1023,9,0
J07-2003,0,0
P03-1011,19,0
W04-3206,1,0
W08-2123,4,0
W09-1304,10,0
J92-1004,2,0
W00-1303,12,0
N06-1020,9,0
W03-1730,5,0
N09-1046,5,1
N06-1033,16,0
P97-1063,10,0
P98-2204,7,0
W04-2401,8,0
P02-1043,17,0
D09-1159,10,0
H05-1079,1,0
P11-1020,10,1
N04-4038,3,0
P97-1009,7,0
P98-2127,15,0
W04-3237,13,0
W02-1001,8,0
W06-2933,18,0
D07-1007,15,0
C96-1021,17,1
N04-1023,5,0
W07-2006,6,0
D08-1092,11,0
C02-1150,18,0
W97-0209,3,0
P05-1066,8,0
P91-1034,6,0
P03-1044,14,0
W06-3812,9,1
P10-1001,1,0
N03-1022,8,0
J08-4004,1,0
P01-1019,7,0
P05-1077,10,0
N06-1025,3,0
P05-1047,3,0
N07-1023,0,1
D11-1014,15,1
W09-1401,0,0
N03-1017,19,0
P88-1020,4,0
P06-1084,7,0
C96-1021,3,0
P03-1001,0,0
P97-1003,14,0
N01-1016,1,0
D07-1071,3,0
P96-1021,7,0
P04-1014,9,0
W02-1503,0,0
P04-1036,10,0
P02-1034,10,0
D09-1120,17,0
J01-2004,0,1
P00-1065,16,0
P06-1067,18,0
D09-1159,3,0
J96-1002,9,0
P02-1033,5,0
J01-3001,8,0
W02-1021,13,0
W03-0425,2,0
W10-0204,1,0
W06-1639,1,0
W02-1028,11,0
P87-1022,7,0
P05-1045,12,0
P02-1042,7,0
D10-1124,15,0
J98-1001,2,0
W97-0713,4,0
P95-1021,4,0
C04-1072,3,1
P05-1065,4,0
N06-1033,12,0
W03-0425,1,0
N04-4015,18,0
N06-1056,19,1
P04-1036,4,0
W02-2018,3,1
P95-1037,15,0
W04-3239,3,0
P03-1058,3,0
P98-2204,15,0
J09-3003,18,0
P94-1012,8,0
W04-2401,3,0
P06-1066,3,0
D09-1026,5,0
J08-1001,6,1
W03-0405,8,0
W01-0511,12,0
P98-1012,17,0
J08-2005,8,0
N04-1041,13,0
P07-1004,10,0
P04-1036,7,0
W97-0703,18,0
W09-0424,2,0
P05-1057,13,1
P03-1004,15,0
W07-0717,0,0
D07-1103,7,0
D07-1071,13,0
P89-1009,5,0
J05-1003,16,0
D08-1059,16,0
W00-1427,13,1
D10-1124,5,0
D07-1091,8,0
N09-1028,1,1
W04-0807,19,0
P03-1019,9,0
J03-1002,3,0
W03-1730,11,0
A97-1014,0,0
C02-1150,12,0
P06-1005,6,0
P99-1067,18,0
P90-1034,2,0
E06-1002,15,0
P85-1018,0,0
H94-1046,0,0
J99-4004,13,0
P02-1047,19,0
D07-1096,17,0
W03-0430,4,0
J02-1003,11,1
P05-1072,15,0
W95-0115,10,0
W03-1014,8,0
C08-1109,4,0
P06-1085,15,1
W00-0403,11,1
P07-1121,18,0
P02-1053,2,0
P96-1027,2,1
W04-2406,1,1
P90-1005,1,1
P93-1041,4,0
J01-2004,13,0
P07-1028,17,0
J98-1001,13,0
P11-1060,17,1
C08-1114,6,0
J00-1004,14,0
P09-1077,1,0
P05-1052,11,0
P06-2014,8,0
H05-1010,6,0
J96-1001,18,0
J91-4003,18,0
J01-4004,16,0
W00-0726,7,0
J98-1001,1,0
P92-1032,1,0
P09-1027,1,0
N01-1008,0,0
N03-1016,10,1
J04-4002,8,0
P10-1052,1,0
P11-1020,0,0
P11-1019,5,1
P02-1033,16,0
P04-1043,13,0
P05-1011,10,0
J90-1003,17,0
N04-1041,6,0
W04-3239,13,0
D09-1092,15,0
P05-1074,4,0
N09-1003,0,0
P05-1045,14,0
P08-1115,6,0
P05-1034,16,0
W02-1006,4,0
P04-1013,9,0
P03-1029,18,0
P09-1068,7,0
J86-3001,2,0
W08-0336,19,0
P02-1018,5,0
W02-0505,14,0
J01-3003,14,0
J93-1005,12,1
W04-0807,13,0
N07-1071,3,0
P08-1030,12,0
W99-0613,13,0
P03-1002,11,1
C04-1200,7,0
W06-1616,9,0
D07-1097,10,1
P11-1038,0,0
W97-0209,10,0
H05-1044,9,0
P06-1123,17,0
N13-1090,11,0
J04-4002,14,1
J93-2003,4,0
H94-1048,19,0
J90-1003,2,0
P04-1085,9,0
C00-2136,10,0
W04-3247,15,0
P04-1041,0,0
P09-1088,17,0
P06-1055,2,0
P06-1043,18,0
P07-1036,14,0
P09-2012,0,0
N09-1028,17,0
J92-1001,7,0
W03-0301,18,0
P05-1001,6,0
J07-3004,6,1
J99-3001,8,0
N04-1041,2,1
W02-0301,11,1
P06-1101,7,0
W06-3601,7,0
N06-1058,1,0
J03-3005,14,0
P98-1013,11,0
H91-1026,14,0
W03-0501,5,0
W00-1401,0,0
P00-1058,15,0
J90-1003,13,0
P07-1032,4,0
P05-1022,11,0
D08-1021,10,0
P04-1041,14,0
W01-0521,19,1
P97-1003,2,0
W97-0703,16,0
P06-1134,2,0
W97-0322,14,0
D07-1061,16,0
D11-1014,10,0
W04-3213,12,0
E06-1002,17,0
C04-1080,9,1
W09-0424,19,0
N07-1018,7,0
P98-1013,7,0
W03-0424,8,0
P00-1037,16,1
P96-1025,10,0
J05-1004,0,0
N04-1021,16,0
P06-1004,16,0
W04-3208,0,1
D08-1036,10,0
D07-1072,6,1
W06-1642,10,0
J98-4003,3,0
D12-1133,6,0
N10-1063,1,1
W05-1513,7,0
W05-1513,5,0
W07-2014,1,0
W09-1304,14,0
N04-1042,14,0
N03-2002,10,0
J04-4004,16,1
P04-1015,4,1
W07-0718,16,0
W04-3219,6,0
N06-1039,1,0
N03-1003,14,0
W95-0115,3,0
H91-1060,7,0
D08-1016,7,0
N03-2002,12,0
P06-1004,2,0
P03-1002,19,0
C00-2136,5,0
N04-1014,17,1
P05-1065,1,0
J98-4004,17,0
D11-1142,17,0
D09-1058,13,0
P08-1119,17,0
W06-1606,1,0
W09-1304,3,0
P99-1014,8,0
N06-2013,2,0
P04-1014,15,0
D08-1011,14,0
W06-1616,18,0
D07-1071,15,0
N04-1021,19,0
J04-4004,19,0
P08-1076,2,0
W05-0602,11,0
D09-1098,0,0
D09-1026,10,0
P99-1004,4,0
J94-4003,2,0
W01-0521,14,0
P98-2180,9,0
N04-1041,15,0
P06-1005,9,0
W04-3111,19,0
W97-0311,6,0
C04-1100,3,0
A00-2018,10,0
P04-1036,9,0
P97-1009,0,0
P01-1030,1,0
W04-0807,18,1
C04-1051,4,0
P09-1113,7,0
P05-1071,16,0
P03-1035,6,0
W04-3103,5,0
W01-0521,17,0
J98-4004,15,0
N10-1020,4,0
W07-0734,8,1
C04-1046,7,0
P96-1027,16,0
P08-1115,3,0
N07-1038,3,0
P98-1012,0,0
D11-1142,16,0
P02-1014,18,0
P05-1017,16,0
D10-1001,11,0
A00-2009,6,0
D07-1114,3,1
P11-1019,14,0
W08-2123,1,0
P07-1065,10,0
P00-1010,11,0
H05-1043,11,0
I05-3017,13,0
P03-1069,18,0
H94-1020,2,0
C96-1021,2,0
P97-1003,6,0
P02-1038,19,0
P08-1090,10,0
W97-1306,6,0
D07-1077,9,0
J94-2001,18,0
N04-1021,15,0
P87-1022,17,0
W03-1812,6,0
I05-3025,6,0
W02-0908,16,0
N04-1025,16,0
J98-4004,10,0
N04-1035,19,0
J98-2004,14,0
W05-1506,8,1
W00-1308,5,0
N01-1008,2,0
W08-2102,7,0
W07-2009,2,0
N04-1014,8,0
P07-1032,13,0
C02-1145,1,0
W04-3219,15,1
H05-1043,19,0
P97-1013,6,0
C96-2183,10,1
N03-1028,1,0
P02-1053,14,0
W09-1119,5,0
W09-1401,9,1
W08-0336,13,1
P03-1023,12,0
W03-1719,2,0
D11-1006,10,1
W09-1401,14,1
P01-1005,6,0
P08-1085,5,0
W03-1730,1,0
W06-1607,4,0
P06-2101,5,0
P94-1019,2,0
P05-1052,16,0
D10-1001,19,1
P92-1005,0,0
W04-3250,19,0
P02-1017,8,0
D07-1080,3,0
W03-0405,19,0
P06-1014,2,1
J97-4005,8,0
C04-1197,14,0
M95-1005,9,0
E06-1040,5,0
N10-1019,4,0
N06-2013,0,0
P06-1067,7,0
W04-3208,10,0
P06-1095,10,0
P09-1042,5,0
W03-1812,18,0
J96-1002,8,0
C94-2174,9,1
P08-1102,2,0
C02-1144,3,0
P08-1030,13,0
P99-1032,1,0
W97-0713,2,1
P08-2007,13,0
W06-1651,0,0
P08-1108,15,0
P97-1041,1,0
P11-1060,14,1
J01-4004,7,0
P02-1042,10,1
W04-1221,10,0
P00-1010,19,0
W95-0115,12,0
W06-2501,0,0
P90-1005,0,0
P05-1011,4,0
W08-0336,0,1
P94-1012,1,0
J90-2002,14,0
J93-2002,10,0
P04-1066,1,0
J93-1007,12,0
P03-1069,15,0
N06-1039,11,1
D07-1091,0,1
P02-1038,7,0
E09-1005,19,0
W99-0612,0,0
N01-1026,9,0
P02-1033,11,0
W02-0902,6,0
D07-1096,7,0
P02-1018,16,0
C00-1072,4,0
P03-1002,1,0
N07-1051,4,0
W11-2123,3,0
P93-1002,3,1
C04-1197,17,0
D08-1068,19,0
P05-1015,4,0
W06-1607,19,0
P01-1008,4,0
P98-1013,6,0
P04-1005,5,0
W09-1119,10,0
D10-1119,11,0
C04-1010,12,0
P09-1027,5,0
W07-1604,2,0
P07-1091,2,0
C92-3126,7,0
P00-1016,3,0
P01-1005,5,0
J08-1002,6,0
H01-1035,15,0
A00-2009,4,0
P96-1024,19,0
A92-1021,3,0
P04-1066,11,0
C10-1011,1,1
P04-3022,13,0
P99-1071,7,0
W98-1115,4,0
P06-1121,16,0
J98-4004,16,0
D07-1003,7,0
P04-1054,11,0
P99-1016,8,0
J06-1003,9,0
P06-1091,1,1
P00-1056,17,1
W05-0602,13,0
P93-1032,14,0
P05-1036,12,0
J05-4003,16,0
N03-1020,0,0
P97-1023,15,0
P03-1054,0,1
A97-1004,14,1
J93-1004,3,0
P09-1011,16,1
C04-1010,1,0
J07-4004,12,0
W08-0336,5,0
N06-1020,15,0
W02-1210,19,1
E03-1005,18,0
D08-1036,11,0
P07-1056,13,0
W07-0734,5,0
W99-0623,14,0
W07-0702,14,0
P93-1003,18,1
W09-1304,5,0
N09-2004,1,0
W04-3252,10,0
D08-1036,7,0
N06-1011,2,0
J98-4003,1,0
J94-2001,5,0
W99-0629,1,0
P01-1064,4,0
W07-0717,7,0
P99-1069,12,0
W06-3119,16,0
D10-1048,16,0
J10-3003,7,0
J93-2004,12,0
J94-4004,3,0
P05-1018,8,0
H94-1020,15,0
W01-0501,12,0
P09-1010,5,1
C90-3045,14,0
P06-1005,11,0
P02-1033,13,0
P95-1050,9,1
C86-1045,4,0
J05-1003,6,0
P06-1091,5,0
W06-3601,16,1
W04-3213,13,0
W04-2319,15,0
J98-1006,19,0
P04-1041,17,0
J02-1002,0,0
P05-1059,0,0
W98-1115,14,0
W04-3219,2,0
P09-1027,4,0
P05-1011,9,0
W04-0308,13,0
W98-1115,3,0
W07-0734,19,0
A97-1011,0,0
P96-1025,1,0
P11-1098,1,0
P93-1008,5,0
J08-1002,11,0
P02-1001,17,1
W97-0713,1,0
P83-1020,1,0
J96-1001,16,0
C88-2147,2,0
E03-1005,7,1
P09-1040,18,0
J02-1002,3,0
P04-1018,16,0
P06-1103,1,0
W02-1021,15,0
N04-1025,11,0
P03-1056,1,0
W05-0909,12,0
H05-1010,17,0
P97-1035,19,0
W04-3201,5,0
N06-1056,4,0
P99-1069,6,0
W06-3601,17,0
P10-4002,6,0
P98-1069,9,0
P08-1109,19,0
N06-2015,8,0
P02-1040,12,0
P98-1029,12,0
N03-1028,17,0
W00-0730,2,0
W01-0514,10,0
P97-1023,13,0
P97-1005,1,0
C04-1080,18,0
P99-1068,15,0
P05-2008,4,0
W99-0604,0,0
W04-1013,17,0
P08-1101,16,0
D07-1072,2,0
N01-1024,5,0
W08-1301,17,0
D07-1043,14,0
C96-1079,0,0
W02-1006,16,0
A00-1031,4,0
W95-0101,9,0
W11-2107,2,1
D08-1020,17,0
D09-1120,19,0
H91-1060,12,0
P07-1125,14,1
P03-1058,10,0
P04-1018,10,0
P06-2006,3,1
N12-1067,0,0
P02-1047,16,0
J99-3001,0,0
N04-3012,2,0
W03-1810,12,1
A00-2018,6,1
P07-1032,8,0
W02-2018,8,0
C96-1021,13,0
J01-2002,2,0
N06-1033,1,0
J08-1002,13,0
W10-3001,9,0
